,Text,Likes,Retweets,Date-Time,Date
87,@GinniRometty @GinniRometty thank you for taking the time to share your kind words. Your ongoing support and friendship mean so much to me.,12,0,2021-09-17 14:05:20+00:00,2021-09-17
88,"Extremely honored to be included in the 2021 #TIME100 list. Our people are our greatest strengths, and I share this with my entire @GM team working to make a better world for all. https://t.co/nhZjV6d70I",281,35,2021-09-15 13:08:46+00:00,2021-09-15
89,It's so important we invest &amp; implement solutions in communities in which we live and work to ensure we don't leave anyone behind. I spoke with our hometown @MayorMikeDuggan about our $50M investment in nonprofit programs to help Detroiters work &amp; thrive. https://t.co/GLV9vlaAA6 https://t.co/NPh0l7OXHB,52,3,2021-09-14 18:41:35+00:00,2021-09-14
90,"Earlier this year, I announced @GM would embrace a new way of working, called “work appropriately.” Still learning as we go, I shared my thoughts with @CNNBusiness about the changes, challenges and future I see ahead as the workplace continues to evolve. https://t.co/OP9aEkuRpX",97,16,2021-09-10 16:25:55+00:00,2021-09-10
91,"@DavidWestin, thanks for spending time in our hometown and headquarters. It was great to discuss how we are transforming the industry with #EVs and #AVs, our expanding software strategy and how proud I am of our talented @GM team. https://t.co/X73MXiVl0X",5,0,2021-08-26 19:35:00+00:00,2021-08-26
92,"At @GM, we’re committed to driving an equitable &amp; inclusive path to an #AllElectricFuture. Here’s what I shared with @climate about why Equitable Climate Action is critical to our #EV vision and developing solutions that address climate change: https://t.co/MLsksCxsZg",100,17,2021-08-19 13:51:56+00:00,2021-08-19
93,"Thanks for joining, @bykaleahall. It looked like a great tour and we're so glad @SecGranholm, @RepRashida and @RepLawrence could join to see how @GM is bringing our #EV vision to life. https://t.co/23SOjrk7oR",93,20,2021-08-06 11:56:43+00:00,2021-08-06
94,"Thanks for having me today, @Lebeaucarnews, to discuss @GM’s record results for Q2 and a very strong first half of the year. I look forward to sharing more about our exciting #EV product portfolio in the coming months. https://t.co/aeVGu4ThUU",67,8,2021-08-04 19:38:06+00:00,2021-08-04
95,"I want to thank our employees and the extended @GM team, including our suppliers and dealers, for helping us deliver such consistently strong results. Everyone continues to demonstrate remarkable resiliency and adaptability in a rapidly changing environment. https://t.co/dC9OYuxz4o",200,54,2021-08-04 13:39:20+00:00,2021-08-04
96,"Today, we mourn the passing of U.S. Sen. Carl Levin. He was an advocate for Michigan, Detroit and the auto industry. An early and fierce champion of equal rights, he demonstrated kindness and integrity through his life of public service. Our thoughts are with the Levin family.",76,7,2021-07-30 12:53:11+00:00,2021-07-30
