,Text,Likes,Retweets,Date-Time,Date
119,"RT @Microsoft: This Juneteenth, we invite you to explore content to learn new concepts, understand the lived experiences of people with man…",0,92,2021-06-19 16:03:50+00:00,2021-06-19
120,"From Teams Rooms and meeting recaps to Fluid components, here's a look at new Teams and Microsoft 365 features designed to help you adapt to the new operating model of hybrid work – spanning people, places, and processes. https://t.co/qAGxbIfqxR",739,94,2021-06-17 16:48:00+00:00,2021-06-17
121,"Hybrid work is the biggest shift to the way we work in a generation. Today, we’re announcing new features in Teams and Microsoft 365 designed to level the playing field for all employees, no matter where they’re working from – remote or at the office. https://t.co/rZTHXr8SK0",1128,244,2021-06-17 13:04:29+00:00,2021-06-17
122,"RT @Azure: Our newest, world-class sustainable datacenter region in Arizona is now live with three Availability Zones. We’re honored to wor…",0,92,2021-06-15 19:19:13+00:00,2021-06-15
123,"Thank you @ajohnsocyber and @LiatBenZur for sharing how your personal experiences have shaped how you approach inclusion as leaders at Microsoft, and how we can all practice allyship for LGBTQI+ communities. https://t.co/l7BWIRfMtj",316,37,2021-06-14 19:49:21+00:00,2021-06-14
124,"Microsoft is all-in on games. In our 20th year of Xbox, I’m in awe of what creators around the world are bringing to our platform. https://t.co/m3oRFVDGS8",7499,912,2021-06-13 19:45:52+00:00,2021-06-13
125,RT @MicrosoftEDU: We’d like to extend a huge thank you to all of the students who participated in #ImagineCupJunior this year! The 🌎 is in…,0,80,2021-06-10 20:01:18+00:00,2021-06-10
126,"Gaming is fundamentally aligned with our mission as a company. Great to chat with @XboxP3 on the future of gaming – including how we’re innovating across the cloud, Game Pass, and the creator economy. https://t.co/ll5xIZVcTw",2893,340,2021-06-10 16:58:17+00:00,2021-06-10
127,"Today, we’re sharing an update on our work to help strengthen Black and African American communities through technology, data, and partnerships. This is part of our broader initiative to drive systemic change in our company culture, communities, and ecosystem. https://t.co/URofozNTaq",524,75,2021-06-09 18:56:32+00:00,2021-06-09
128,"@SecRaimondo @SelectUSA Thank you, @SecRaimondo for your leadership and for the fantastic conversation on how advances in technology can help drive our country, economy, and society forward.",53,2,2021-06-08 15:43:14+00:00,2021-06-08
129,We’re announcing a partnership with @MorganStanley to apply the power of Azure to support the company’s digital transformation and accelerate innovation for the broader financial services industry. https://t.co/XljM5HotVo,728,100,2021-06-02 23:29:22+00:00,2021-06-02
130,"Access to high-speed internet is critical to expand opportunity in our rapidly digitizing world. As part of our commitment to close the digital divide, we’re working to increase access in U.S. cities that face some of the largest broadband gaps among racial and ethnic minorities. https://t.co/8fpnwIWnQ2",737,100,2021-06-02 17:10:39+00:00,2021-06-02
131,Happy Pride 2021! I’m proud to share these stories of Microsoft employees who remind us that together we can drive meaningful change for the LGBTQI+ community and create a more inclusive world for everyone. https://t.co/o8vPZPbfHq,952,156,2021-06-01 16:36:17+00:00,2021-06-01
132,Building the platform for platform creators https://t.co/k6uXLlxQbu,483,100,2021-05-25 21:45:44+00:00,2021-05-25
133,"Imagine Cup students continue to inspire me with their talent and motivation to help others. Congrats to our 2021 winners, Team REWEBA from Kenya, who built a critical IoT infant screening and intervention solution. https://t.co/sySwCAEMti",656,92,2021-05-25 20:55:42+00:00,2021-05-25
134,"At #MSBuild this morning, I shared how massive technological and societal shifts will create new and lasting opportunity for every developer. https://t.co/DH6r22T7q5",875,178,2021-05-25 19:10:21+00:00,2021-05-25
135,"During my #MSBuild keynote, I talked about the opportunity and responsibility for developers to shape what comes next for the world – and how we are supporting them. Here are some highlights. https://t.co/ws6cLrgyr8",953,205,2021-05-25 17:59:30+00:00,2021-05-25
136,RT @Microsoft: Being a developer is possible for anyone who wishes to shape the future. #MSBuild https://t.co/rQvuiVCEdw,0,224,2021-05-25 17:44:29+00:00,2021-05-25
137,"We are building the platform for platform creators. At #MSBuild, we are introducing more than 100 new updates and services across the tech stack to make creating easier for every developer. https://t.co/QT72JMA9ls",1272,392,2021-05-25 15:07:31+00:00,2021-05-25
138,"RT @msdev: With #MSBuild upon us, @amandaksilver reflects on how developers have become today’s inspired creators. Read more on how we can…",0,47,2021-05-24 22:01:44+00:00,2021-05-24
139,"Everything becomes more complex, not less complex in hybrid work. As Microsoft moves to hybrid, we’re sharing what we’re learning at scale from around the world to help customers make the shift. https://t.co/VE6Ku9uDKb",1914,328,2021-05-21 13:03:00+00:00,2021-05-21
