,Text,Likes,Retweets,Date-Time,Date
212,"Apple is proud to expand our partnership with @MalalaFund to work toward a better world for all. As champions for climate action and education, @Malala and @LisaPJackson are a force for change and their work has never been more urgent or important. https://t.co/IXfeLpTXKi",2700,223,2020-12-05 01:33:20+00:00,2020-12-05
213,The most powerful technology empowers everyone. That’s why accessibility is built into everything we create. #IDPD https://t.co/WZu6nm5XWG,3496,350,2020-12-04 03:53:55+00:00,2020-12-04
214,"RT @AppStore: These are the apps and games that helped us connect, stay well, and find joy in 2020.

We’re honored to present these apps an…",0,209,2020-12-02 05:35:51+00:00,2020-12-02
215,"In a year unlike any other, developers have amazed us with new ways to keep us connected, entertained, active and healthy. Congratulations to the incredible app and game creators behind the @AppStore Best of 2020! https://t.co/duY64VGtmw https://t.co/b98OkoGYXa",5431,504,2020-12-02 05:13:54+00:00,2020-12-02
216,"This #WorldAIDSDay, we pay tribute to the healthcare workers tirelessly fighting AIDS and COVID-19 and we're proud to support them with face masks &amp; shields. Through 14 yrs of our @RED partnership, we've raised almost $250M toward the fight to end AIDS. https://t.co/5lSP2y9vVl",2172,273,2020-12-01 15:03:05+00:00,2020-12-01
217,"This Thanksgiving, we are thankful for all the ways we can gather and share experiences from afar, and for the researchers &amp; frontline workers helping our communities weather the storm. From our Apple family to yours, Happy Thanksgiving.",11260,605,2020-11-26 13:40:44+00:00,2020-11-26
218,"This Transgender Day of Remembrance, we honor those whose lives were tragically stolen by bigotry and hatred. It’s only through love, acceptance and education that we can build a future where everyone is safe to live their truth.",9452,981,2020-11-20 13:53:20+00:00,2020-11-20
219,.@AtlanticCityBGC and their community supporters are changing lives by empowering kids with creative new learning opportunities. Apple is honored to support @BGCA_Clubs across the US with technology to help students push the boundaries of what’s possible. https://t.co/zumyfBZ0cl,1379,126,2020-11-19 16:19:06+00:00,2020-11-19
220,"Pardon me, is that Aaron Burr, sir? https://t.co/EGaGHuTB8o",6356,256,2020-11-17 19:23:32+00:00,2020-11-17
221,"Today Apple celebrates 40 years in Ireland! The spirit, imagination and diversity of our Cork campus has long made it a home away from home. Over the years, our Cork team has grown to over 6,000 talented and passionate people, and the best is yet to come! https://t.co/LYQxnYS06F",4575,396,2020-11-17 15:40:17+00:00,2020-11-17
222,"Wishing everyone a Happy Diwali! May the light of this festival bring warmth, health and happiness to you and your families. This beautiful photo was #ShotOniPhone12ProMax by Rohit Vohra (IG: rohit_apf) https://t.co/HTZlqRyqsz",16035,1076,2020-11-14 02:21:05+00:00,2020-11-14
223,The big day is here! Enjoy iPhone 12 Pro Max and iPhone 12 mini! https://t.co/ZvZ5CSuOEX,26324,1619,2020-11-13 23:02:45+00:00,2020-11-13
224,"Tiffany Williams is a veteran, a principal, and an inspiration. I’ve had the honor of visiting Tuskegee Public School, where she’s using technology to preserve the legacy of her community and the heroic Tuskegee Airmen through storytelling on iPad. https://t.co/GQZf2lZfQX",1942,153,2020-11-11 16:35:01+00:00,2020-11-11
225,"We owe a debt of gratitude to our nation's heroes and their families — brave, selfless people who have sacrificed to help build a brighter future for all. This #VeteransDay, let us thank them for their service, honor their stories and cherish their lessons.",7758,499,2020-11-11 14:27:46+00:00,2020-11-11
226,One more sleep. #AppleEvent #ShotOniPhone12ProMax https://t.co/OwUezUWWEY,52154,3294,2020-11-10 00:53:37+00:00,2020-11-10
227,A new era for iPhone! The team poured their heart and soul into these products and we are thrilled to share them with the world. We hope you love iPhone 12 and iPhone 12 Pro as much as we do! https://t.co/hA8nTLvHpQ,28898,2068,2020-10-23 22:12:45+00:00,2020-10-23
228,So wonderful to spend time with you @SebastianYatra! Love your new single #ChicaIdeal and can’t wait to see your next music video #shotoniPhone!🕺🎶 https://t.co/9G79VnpSva https://t.co/42Hw6kMdfP,2168,194,2020-10-23 02:31:16+00:00,2020-10-23
229,"Hey Siri, play my event day playlist! See you all soon! #AppleEvent https://t.co/CDTYPczjCz",24636,2877,2020-10-13 13:31:19+00:00,2020-10-13
230,The fires across the West Coast and storms hitting the South are a tragic reminder of what’s at stake if we fail to take urgent &amp; bold action against climate change. Grateful to the employees who joined Apple in donating to relief efforts &amp; support for those who’ve lost so much.,9363,736,2020-10-12 00:00:51+00:00,2020-10-12
231,"We’re proud to celebrate the power of unity and storytelling with @GirlsWhoCode, one of our Community Education Initiative partners! Together we’re creating a brighter, more inclusive future. 💪 https://t.co/Uk089v0Qe9",2990,294,2020-10-09 22:54:02+00:00,2020-10-09
232,"Thank you @StevieWonder and @ACBnational! On the 10th anniversary of the passage of the #CVAA10, we celebrate the brilliant minds and technologies that continue to build a more equitable world. Humanity thrives when everyone has the ability to bring their ideas to life. https://t.co/ovjwzOjRUo",1691,170,2020-10-08 18:45:35+00:00,2020-10-08
233,"We created the Health app because we believe everyone should be able to easily and securely view their health information. Proud to work alongside institutions in the UK and Canada so they can offer Health Records on iPhone, empowering patients to better manage their health. https://t.co/OgtbOiDe7A",4839,562,2020-10-07 16:57:20+00:00,2020-10-07
234,"“A great soul never dies. It brings us together again and again.” — Maya Angelou. You’re always with us Steve, your memory connects and inspires us every day. https://t.co/X85bjObkPK",67159,10257,2020-10-05 12:56:22+00:00,2020-10-05
235,"As Grace Hopper said, “The most dangerous phrase in the language is, ‘We've always done it this way.’” To all the trailblazers at this year’s #vGHC from Apple and around the world, keep on pushing the boundaries of what’s possible.",8641,1054,2020-10-01 18:45:46+00:00,2020-10-01
236,The time for #ClimateAction is now. Apple is proud of our commitment to be carbon neutral across our entire supply chain and products by 2030. https://t.co/OO6HiSjGk1,6186,642,2020-09-24 20:59:23+00:00,2020-09-24
237,"It’s National Voter Registration Day and @AppleNews has a state-by-state guide with registration information, polling locations and other tools you need.  https://t.co/8WsDHwClAb",2674,359,2020-09-22 15:47:58+00:00,2020-09-22
238,"Ruth Bader Ginsburg spent her life in pursuit of an equal world. She fought for the unheard, and through her decisions, she changed the course of American history. We can never repay what she has given us, but we all can honor her legacy by working toward true equality, together. https://t.co/lh6bioRuED",23307,3667,2020-09-19 00:09:55+00:00,2020-09-19
239,Taking a break so you can catch up. 👊 @Money23Green https://t.co/D7hKNJXo3a,12915,502,2020-09-18 19:25:43+00:00,2020-09-18
240,Just wrapped my morning workout! You up yet @Money23Green? 🏋️‍♂️ https://t.co/KTg7KrVbcb,31875,1227,2020-09-18 15:10:35+00:00,2020-09-18
241,We know how important it is for our customers to stay in touch with those they love and the world around them. We can’t wait to connect with our customers and expand support in India with the Apple Store online on September 23! 🇮🇳https://t.co/UjR31jzEaY,22588,4378,2020-09-18 01:37:59+00:00,2020-09-18
242,Game on! 💪💪 https://t.co/za755x80jC,3291,197,2020-09-17 23:20:32+00:00,2020-09-17
243,"We’re thrilled that the whole family can enjoy the benefits of Apple Watch with Family Setup! As always, privacy and security are built into everything we make, so your family’s private information stays protected. https://t.co/YX3zoGK5gk",5388,648,2020-09-17 21:03:23+00:00,2020-09-17
244,Apple is proud to work with researchers like Dr. Heather Ross. Yesterday we announced our partnership in three health studies to support scientists and medical professionals with critical insights to help power healthcare innovation for the future.⌚️ https://t.co/kpg3uefrHJ,6341,637,2020-09-16 17:39:52+00:00,2020-09-16
245,It’s time to get started! 👀 https://t.co/OUTqAbnFDd,27158,3896,2020-09-15 16:55:00+00:00,2020-09-15
246,Good morning! T-minus 6 hours! #AppleEvent,97772,10824,2020-09-15 11:00:00+00:00,2020-09-15
247,Apple is making additional donations to firefighting and recovery across the West Coast. Our hearts are with those that have lost so much. The fires are an urgent reminder that we must act together to protect the planet we all share.,16036,1247,2020-09-11 17:52:36+00:00,2020-09-11
248,"Proud to join @CoachGusMalzahn @coachbrucepearl  and the Auburn family in speaking up for racial justice. Unity means listening, learning and acting. War Eagle! https://t.co/5tiVJMxnNK",2947,287,2020-09-10 21:58:42+00:00,2020-09-10
249,Our retail stores bring the best of Apple together and we’re so proud to welcome you to our newest home in Singapore — the breathtaking Apple Marina Bay Sands. Enjoy the view! https://t.co/HGw79nVQI0,23940,2733,2020-09-10 01:36:26+00:00,2020-09-10
250,"This year’s Labor Day is a new reminder of a timeless truth — that when the going gets tough, wherever and however it gets tough, it’s workers on the front lines who step up. Thank you to all those who continue to work hard serving their communities through this challenging time.",8278,777,2020-09-07 14:53:35+00:00,2020-09-07
251,"We’re proud that developers like @Caribu, @HEB &amp; @ShineText are growing their businesses on the App Store. Our iOS developer community now supports 2.1 millions jobs across all 50 states, providing opportunities for Americans in the face of immense challenges https://t.co/2o0JPSAHxZ",2265,243,2020-09-02 22:11:47+00:00,2020-09-02
252,"Coach Thompson was a legend not just because of who he was but because of what he gave. He knew that great play began with self-respect, and that belief in his players changed not only the game, but the lives of every person he coached.",3149,253,2020-08-31 16:20:27+00:00,2020-08-31
253,"Wishing Warren Buffett a very special 90th birthday — thank you for your leadership, friendship and unwavering commitment to American innovation. https://t.co/tAFQjjL5RL",29137,2018,2020-08-30 18:49:04+00:00,2020-08-30
254,"On this day in 1963, thousands joined Dr. King to remind America of the fierce urgency of now. All these years later that urgency remains, as does the call to realize his dream and honor his life by making this country a place where justice is a reality for all of God’s children.",5397,587,2020-08-28 12:18:33+00:00,2020-08-28
255,"We stand with those who refuse to accept the status quo. The WNBA, NBA, and all of those who will not tolerate another Jacob Blake. Another Emmett Till. We must do better — lives depend on it.",21933,2642,2020-08-28 03:42:38+00:00,2020-08-28
256,"I want to thank Portrice Warren and the thousands of other dedicated educators like her for embracing this unprecedented school year, and for showing kids how to face new challenges with creativity and positivity. https://t.co/7BKihVf2jH",1530,163,2020-08-27 21:30:14+00:00,2020-08-27
257,Great to work alongside @GallaudetU in making learning more accessible and creating greater opportunity for their students!🧏 🦻💪 🤟 https://t.co/1xErWMiRR8,1739,199,2020-08-27 03:50:03+00:00,2020-08-27
258,"100 years ago, the 19th Amendment brought America another step closer toward equality. Today and always, we must make sure that everyone can participate in our democracy to realize its full potential—ever striving toward a more perfect, equal union.",6518,595,2020-08-26 17:19:09+00:00,2020-08-26
259,"“Knowing who we are, and where we have come from, is the simplest and most effective way to unite us as Americans. Our national parks were set aside for this very purpose.” -Audrey &amp; Frank Peterman. We must all protect America’s best idea. #ShotOniPhone by @samhorine #NPSBirthday https://t.co/1dCKSqdolT",5847,503,2020-08-25 15:12:22+00:00,2020-08-25
260,Our thoughts are with everyone on the Gulf Coast preparing for Tropical Storms Marco &amp; Laura—please listen to local authorities about evacuations and be safe. A heartfelt thank you to the emergency responders there who are already giving so much of themselves during the pandemic.,3198,283,2020-08-25 02:53:08+00:00,2020-08-25
261,Wishing a full recovery to Jacob Blake and justice for him and our communities. https://t.co/yXgEjzrTbK,5881,728,2020-08-25 02:05:46+00:00,2020-08-25
262,"Our National Parks strengthen our connection to nature, to one another, and to the soul of our nation. Apple is excited to build on our partnership with @GoParks and to support their work to preserve our shared treasures for generations to come. https://t.co/2jgX61klod",3213,385,2020-08-24 21:29:07+00:00,2020-08-24
263,"To our employees, friends and neighbors affected by the heatwave and expanding fires across CA, please stay safe and listen to local evacuation orders. Apple will be donating to local wildfire relief efforts.",10066,764,2020-08-19 22:21:00+00:00,2020-08-19
264,The most beautiful moments of life are often unexpected. Today we celebrate photographers around the world who capture the magic in every day. #WorldPhotographyDay #ShotOniPhone by Celia Luna (IG: celiadluna) https://t.co/4dnuVmLtcw,6879,607,2020-08-19 13:36:14+00:00,2020-08-19
265,Music has the power to heal and to bring us together. We’re so excited for listeners around the world to connect with the artists they love and the music shaping culture through Apple Music radio. 🎶 https://t.co/BLR8WUdbgr,4104,502,2020-08-19 00:35:11+00:00,2020-08-19
266,"Apple is donating to relief organizations that are helping with immediate needs and long-term support in Beirut. We grieve with the people of Lebanon, our employees and all those affected by the tragedy.",15093,1804,2020-08-07 14:41:58+00:00,2020-08-07
267,"It’s our pleasure to introduce Apple Central World. In December, I visited the team in Bangkok as construction was underway, and I know they can’t wait to help our customers and to share this special space with the whole community. รักษาสุขภาพด้วยนะครับ https://t.co/4wS88GMc0P",22980,7645,2020-07-31 03:03:28+00:00,2020-07-31
268,"""Though I may not be here with you, I urge you to answer the highest calling of your heart and stand up for what you truly believe."" Rest in Power John Lewis. https://t.co/CC60lh6Y1I",3592,421,2020-07-30 14:45:22+00:00,2020-07-30
269,"Change starts with honest conversation. We have created a helpful discussion guide to support teachers and parents who want to start a dialogue about race and equity, but need some help finding where to begin. #ChallengeForChange https://t.co/g1HH278FHP",2841,393,2020-07-28 15:16:27+00:00,2020-07-28
270,"30 years ago, the Americans with Disabilities Act was an important milestone on the path to a more equal world. In everything we do, Apple is dedicated to building on that framework so every person has the tools they need to thrive.",6888,593,2020-07-26 14:00:17+00:00,2020-07-26
271,"In tribute to his life and mission, Apple will be donating its proceeds from the film ‘John Lewis: Good Trouble’ to the @NCRMuseum and the @NMAAHC to further advance the values he fought for every day. https://t.co/p4hvWI92Wf",3160,467,2020-07-24 18:11:50+00:00,2020-07-24
272,"Proud to celebrate 25 years of the Apple Distinguished Educator program and honor the more than 3,000 educators from 45 countries who are using technology &amp; mentorship to transform students’ lives and the future. Your work has never been more important. https://t.co/lYw7OLx8Cm",2818,475,2020-07-23 19:34:17+00:00,2020-07-23
273,Our world is more vibrant when everyone has access to the tools they need to realize their dreams. The work these trailblazers are doing showcases what’s possible when technology is designed with accessibility at its core. https://t.co/ZbBp6Szg7b,2544,365,2020-07-23 01:51:24+00:00,2020-07-23
274,Congratulations to this year’s @ippawards winners from all around the world! Your extraordinary photos beautifully preserve the moments that make life so magical. Outstanding work! #ShotOniPhone https://t.co/9qZ2xYkrhQ,2575,325,2020-07-22 19:55:17+00:00,2020-07-22
275,RT @voguemagazine: .@Apple just released an ambitious 10-year roadmap to reduce its carbon emissions by 75% and meaningfully offset the rem…,0,348,2020-07-21 15:59:23+00:00,2020-07-21
276,We’re making a big promise to future generations to do everything we can to protect the planet we all share. It’s a promise we intend to keep. https://t.co/CUdDNw9YdN,6747,985,2020-07-21 15:44:42+00:00,2020-07-21
277,"By 2030, Apple’s entire business will be carbon neutral — from supply chain to the power you use in every device we make. The planet we share can’t wait, and we want to be a ripple in the pond that creates a much larger change. https://t.co/bltmlnau1X",20348,3137,2020-07-21 12:21:57+00:00,2020-07-21
278,"We have lost an American hero. John Lewis guided us toward a more righteous world. He marched in Selma, he marched on Washington—he marched for us all. His life's work shaped our history and his legacy inspires us to continue the march for racial equity and justice. https://t.co/WqW11757Io",14192,1696,2020-07-18 04:12:37+00:00,2020-07-18
279,With new headwear options and masks in iOS 14 — we’ve got you covered! Happy #WorldEmojiDay! https://t.co/AqQp0QVefV,13030,1631,2020-07-17 12:50:26+00:00,2020-07-17
280,"At Apple, we believe in the power of education to transform lives and we're committed to partnering with communities of color to advance educational equity. Proud to be expanding our coding, creativity &amp; workforce development programs to 10 more HBCUs. https://t.co/vMO4UoudwE",3296,442,2020-07-16 19:52:52+00:00,2020-07-16
281,"At a time when many are facing unprecedented challenges, we’re proud to announce $400M in affordable housing projects &amp; homeowner assistance programs this year—part of Apple’s $2.5B commitment to address California’s persistent housing shortage. https://t.co/CNaWn5P8CV",5799,732,2020-07-13 15:24:40+00:00,2020-07-13
282,"A great education makes anything possible. We are proud to support the next generation of developers, dreamers and doers with expanded free, easy-to-access programs for coding, including a new course for teachers. https://t.co/kgqnnc6j8p",4245,802,2020-07-09 15:31:41+00:00,2020-07-09
283,"As we mark this #FourthOfJuly, I am mindful that our work as a country is not finished until every American shares fully in the promise of the Declaration of Independence — true equality and the unalienable rights of life, liberty and the pursuit of happiness.",11493,1419,2020-07-04 11:56:21+00:00,2020-07-04
284,"Pride is typically a time of gathering, community and advocacy. This year may be different, but keeping that spirit alive is urgently important. Thank you especially to the trans community for your leadership, courage and all you do to make sure tomorrow is better than today. 🌈",11513,1183,2020-06-28 14:00:26+00:00,2020-06-28
285,"Like Apple, this nation of immigrants has always found strength in our diversity, and hope in the enduring promise of the American Dream. There is no new prosperity without both. Deeply disappointed by this proclamation.",23289,2786,2020-06-23 12:35:31+00:00,2020-06-23
286,"This year’s #WWDC20 student developers are creating apps that do incredible things like help prepare for pandemics, reduce our carbon footprints and connect victims of sexual assault with resources they need. Amazing to see how they’re dreaming big and changing the world. https://t.co/JfmmecC54P",9011,875,2020-06-23 00:34:29+00:00,2020-06-23
287,Good morning developers! See you soon! #WWDC20 https://t.co/7HgxrXucwM,41127,7891,2020-06-22 12:48:00+00:00,2020-06-22
288,Wishing dads everywhere a happy Father’s Day! Today we celebrate and honor you.,12591,803,2020-06-21 15:30:45+00:00,2020-06-21
289,It took more than two years for those enslaved in Texas to learn they were free in 1865. The story of America is the story of Black Americans. We can’t forget where we’ve been if we hope to get where we all want to go. #Juneteenth,9427,1331,2020-06-19 13:36:55+00:00,2020-06-19
290,"The 478 Dreamers at Apple are members of our collective family. With creativity and passion, they’ve made us a stronger, more innovative American company. We're glad for today’s decision and will keep fighting until DACA’s protections are permanent.",19300,2555,2020-06-18 14:15:40+00:00,2020-06-18
291,"Congratulations to Sofia, Palash and Devin — three of our amazing #WWDC20 Swift Student Challenge winners who view challenges in the world as opportunities to effect change. Every problem is a call to action — and they are answering, loud and clear. https://t.co/OgbjRuFWYi",3079,383,2020-06-16 15:44:22+00:00,2020-06-16
292,"Grateful for today’s decision by the Supreme Court. LGBTQ people deserve equal treatment in the workplace and throughout society, and today’s decision further underlines that federal law protects their right to fairness.",16229,1902,2020-06-15 15:01:38+00:00,2020-06-15
293,"The unfinished work of racial justice and equality call us all to account. Things must change, and Apple's committed to being a force for that change. Today, I'm proud to announce Apple’s Racial Equity and Justice Initiative, with a $100 million commitment. https://t.co/AoYafq2xlp",18814,4382,2020-06-11 16:15:51+00:00,2020-06-11
294,"Today, as Minneapolis gathers and the nation memorializes George Floyd, we mourn a life ended in its prime and everything it represents. We feel a duty to channel grief into action, and we hold to the hope that a single soul may yet change the world.",10473,1127,2020-06-04 18:53:06+00:00,2020-06-04
295,"Minneapolis is grieving for a reason. To paraphrase Dr. King, the negative peace which is the absence of tension is no substitute for the positive peace which is the presence of justice. Justice is how we heal.",19326,3115,2020-05-29 02:54:48+00:00,2020-05-29
296,"Larry Kramer was an American original who got loud, acted up, and saved many LGBTQ lives. His unrelenting efforts won’t be forgotten and should be held up as an example of a timeless truth: “the one thing that doesn’t abide by majority rule is a person’s conscience.”",3430,353,2020-05-27 18:49:22+00:00,2020-05-27
297,"We will never forget the memory and sacrifice of those who have given their lives to protect our freedoms. And it is up to all of us, as Lincoln said, to be dedicated to the unfinished work which they so nobly advanced. #MemorialDay",6631,614,2020-05-25 14:09:32+00:00,2020-05-25
298,"Wishing safety, happiness and peace to those celebrating Eid al-Fitr around the world — especially those who’ve been unable to share these special moments in person with their loved ones this year. #EidMubarak!",11149,1596,2020-05-23 17:21:37+00:00,2020-05-23
299,Our thanks to these developers and creators who are building the life-changing apps that make the App Store such an incredible resource for accessible technology. https://t.co/xO8Wd7vLuy,2838,291,2020-05-21 21:49:50+00:00,2020-05-21
300,"This year’s #GAAD comes at a time when ensuring everyone has the tools they need to stay connected has never been more important. Accessibility is our collective responsibility. Apple is committed to making products and services that enable, empower and inspire every person.",2365,301,2020-05-21 15:29:36+00:00,2020-05-21
301,Technology can help health officials rapidly tell someone they may have been exposed to COVID-19. Today the Exposure Notification API we created with @Google is available to help public health agencies make their COVID-19 apps effective while protecting user privacy.,8975,1696,2020-05-20 16:59:05+00:00,2020-05-20
302,"One of my favorite parts of WWDC is seeing the big ideas and creative approaches student developers take to solve problems. Great to see the success of previous scholarship winners like Joseph, who’s helping users stay fit at home with his app GymStreak. https://t.co/ZQzp2YfPsU",4296,549,2020-05-18 15:49:57+00:00,2020-05-18
303,"To the nurses who work every day to save the lives of others—administering care, easing anxieties, comforting families, giving peace and solace in the loneliest of moments—we honor you, we celebrate you and we thank you. #InternationalNursesDay",7327,972,2020-05-12 13:19:02+00:00,2020-05-12
304,"The dreams mothers nurture become the ideas that change the world. Happy Mother’s Day and thank you for all you do, especially in times like these.",10262,986,2020-05-10 14:17:36+00:00,2020-05-10
305,"We’re proud to partner with COPAN Diagnostics to rapidly expand America’s COVID-19 testing capacity. By early July, our engineering and supply chain teams will help them expand to 1M American-made collection kits to hospitals every week.  https://t.co/xvhBJExOaq",3668,627,2020-05-07 13:18:37+00:00,2020-05-07
306,Every year I am blown away by the talent of our student developers and I can’t wait to see what you dream up for the Swift Student Challenge. #WWDC20 https://t.co/Rt5V64VIOf,7213,1249,2020-05-05 16:43:20+00:00,2020-05-05
307,"Today we celebrate teachers everywhere, like Jodie from Coppell Middle School East in Texas, who are imagining new ways to keep their students engaged and learning during these challenging times. Thanks for your compassion, creativity and tireless work! Happy #NationalTeacherDay! https://t.co/FNasjjgqtr",2367,392,2020-05-05 13:31:59+00:00,2020-05-05
308,Those who meet times of historical challenge with their eyes and hearts open—forever restless and forever striving—are also those who leave the greatest impact on the lives of others. Congratulations @OhioState Class of 2020—I can't wait to see the future you're going to build! https://t.co/3GZJer0raO,2659,346,2020-05-03 17:07:45+00:00,2020-05-03
309,"As this holy month of Ramadan begins, sending wishes of health, safety and wellbeing to all those observing around the world. Ramadan Mubarak!",13835,2572,2020-04-23 18:00:55+00:00,2020-04-23
310,"More than ever before, we can see the crucial role each of us plays in our collective wellbeing—for humanity and for our planet. Apple embraces this every day as we work to operate on clean energy and use fewer of the world’s resources—and we aren’t slowing down. #EarthDay2020",5813,757,2020-04-22 15:30:40+00:00,2020-04-22
311,Stunning photos of our precious world and a timely spotlight on the things and places we cherish most — an important reminder that each of us is responsible for preserving this beautiful planet we call home. #ProtectThis https://t.co/WINkZQtpeO,4853,603,2020-04-18 03:15:27+00:00,2020-04-18
312,Students and teachers everywhere are doing incredible things. We are glad to work alongside Ontario’s Ministry of Education and school boards to help students access the technology they need to stay connected and #LearnAtHome https://t.co/RVq47Kiq4s,3199,606,2020-04-17 19:57:01+00:00,2020-04-17
313,"Today we introduced iPhone SE, our most affordable iPhone. Its compact design and powerful performance feature the best single-camera system ever in an iPhone. Another fantastic option in our lineup to help you stay connected, informed and entertained. https://t.co/Fw2T2IATR3",19526,4083,2020-04-15 16:29:57+00:00,2020-04-15
314,"While protecting your privacy, we are sharing aggregated mobility data from Apple Maps to help public health authorities learn how people travel in their communities and to provide valuable insights to stop the spread of COVID-19. Stay safe and healthy! https://t.co/Nok77HKIXN",4669,960,2020-04-14 17:13:22+00:00,2020-04-14
315,"Even though many can’t be physically together, it’s more important than ever to cherish the moments we have with loved ones and friends — they truly are the most precious gifts we can receive. A happy and healthy Easter to everyone celebrating.",10246,1047,2020-04-12 13:45:10+00:00,2020-04-12
316,"Creativity is the light that shows us what’s possible, the fuel that drives progress, the beauty that makes us human. https://t.co/KSd2DzZ7xF",10231,2040,2020-04-10 21:27:44+00:00,2020-04-10
317,Contact tracing can help slow the spread of COVID-19 and can be done without compromising user privacy. We’re working with @sundarpichai &amp; @Google to help health officials harness Bluetooth technology in a way that also respects transparency &amp; consent. https://t.co/94XlbmaGZV,30790,10425,2020-04-10 17:03:44+00:00,2020-04-10
318,We know parents out there are juggling a lot in this challenging time. Apple’s education team has some fun ways to keep kids everywhere creating. #CreativityForKids https://t.co/hWIrWeSqGG,2952,670,2020-04-09 23:16:11+00:00,2020-04-09
319,"While this year’s Passover is different and challenging for so many, I hope all those celebrating around the world are nonetheless able to find comfort in tradition and family. Wishing you a healthy Passover. Chag Sameach!",5280,537,2020-04-08 17:23:15+00:00,2020-04-08
320,"Apple is dedicated to supporting the worldwide response to COVID-19. We’ve now sourced over 20M masks through our supply chain. Our design, engineering, operations and packaging teams are also working with suppliers to design, produce and ship face shields for medical workers. https://t.co/3xRqNgMThX",48717,10671,2020-04-05 21:43:52+00:00,2020-04-05
321,"Apple is proud to support @ChefJoseAndres’s @WCKitchen and @FeedingAmerica. We can only overcome this crisis if we make sure that every person has the essentials they need to care for themselves, their families and the vulnerable people in their lives. https://t.co/Hd5iioL4bD",4713,682,2020-04-02 15:38:48+00:00,2020-04-02
322,"Ellis Marsalis was a true legend. In his music, his passion for New Orleans and his steadfast dedication to education, he showed us all the power of community. He’ll be missed dearly. My thoughts are with his sons who carry on his legacy. @EMCMnola https://t.co/ty68Ipo6fw",3765,413,2020-04-02 02:13:24+00:00,2020-04-02
323,"To trans and non-binary communities around the world this #TransDayOfVisibility: We see you, we support you, and we stand with you.",4847,695,2020-03-31 13:47:48+00:00,2020-03-31
324,"We owe an immeasurable debt to every doctor, every nurse, every first responder, every person who is putting their life on the line to save the lives of others. Heroes walk among us. #NationalDoctorsDay",24719,4242,2020-03-30 15:40:47+00:00,2020-03-30
325,"Reflecting today on MLK’s words, ”All life is interrelated, and we are all caught in an inescapable network of mutuality, tied in a single garment of destiny. Whatever affects one directly, affects all indirectly.” We are in this together &amp; will only get through if we act as one.",8578,1711,2020-03-29 23:14:59+00:00,2020-03-29
326,"Grateful for the teachers finding incredible new ways to bring lessons to life while at home. We’re glad to be able to support them with virtual 1:1 coaching, collections of helpful apps and books to enable remote learning, and more. https://t.co/5TVTyCUHeN",3147,666,2020-03-27 23:41:46+00:00,2020-03-27
327,RT @AppStore: The COVID-19 app was developed with trusted resources to provide accurate and up-to-date information on the coronavirus in th…,0,451,2020-03-27 18:56:42+00:00,2020-03-27
328,"To help you stay informed, understand symptoms and take proper steps to protect your health, Apple has created a COVID-19 website and a US app in partnership with the CDC. As always, the data is yours and your privacy is protected. Stay safe and healthy. https://t.co/qUEMYOzZUC",8255,2662,2020-03-27 18:40:20+00:00,2020-03-27
329,Proud to share we’ve been able to source 10M masks for the US and millions more for the hardest hit regions in Europe. Our ops teams are helping to find and purchase masks from our supply chain in coordination with governments around the world. https://t.co/uTsA6eA5ks,69360,11100,2020-03-25 19:20:25+00:00,2020-03-25
330,"Our teams at Apple have been working to help source supplies for healthcare providers fighting COVID-19. We’re donating millions of masks for health professionals in the US and Europe. To every one of the heroes on the front lines, we thank you.",55914,7658,2020-03-21 20:15:36+00:00,2020-03-21
331,"It’s never been more important to support each other.  We’re making a substantial donation including medical supplies to Protezione Civile in Italy, to help the heroic first responders, medical personnel &amp; volunteers working tirelessly to protect &amp; save lives. Vicini all’🇮🇹 ❤️",26449,4201,2020-03-19 16:29:03+00:00,2020-03-19
332,Silicon Valley is our home and we know the coming weeks will bring untold challenges for the many small businesses in our community. We are supporting #SiliconValleyStrong to help our neighbors get through these unprecedented times.,5868,592,2020-03-18 20:20:27+00:00,2020-03-18
333,"In our workplaces and communities, we must do all we can to prevent the spread of COVID-19. Apple will be temporarily closing all stores outside of Greater China until March 27 and committing $15M to help with worldwide recovery. https://t.co/ArdMA43cFJ",27029,8300,2020-03-14 06:43:35+00:00,2020-03-14
334,"Today we honor the women who drive us forward, and we celebrate the generations whose shoulders they stand on. Every woman deserves to be safe and treated equally. #InternationalWomensDay",6503,948,2020-03-08 14:47:50+00:00,2020-03-08
335,"RT @repjohnlewis: 55 years ago today, we were beaten, tear gassed, and trampled by horses. I thought I saw death. I thought I was going to…",0,39874,2020-03-07 21:52:16+00:00,2020-03-07
336,"To the scientists, the musicians, the athletes, the mothers, the entrepreneurs, the artists, the engineers, the teachers — the women of all generations who drive us forward and show girls everywhere that the future is limitless: We celebrate you. https://t.co/BfNhWOotDX",8577,1604,2020-03-04 16:55:09+00:00,2020-03-04
337,"Amazed by the magnificent images captured by the winners of our #ShotOniPhone Night mode photo challenge. Congratulations, photographers! https://t.co/L9V6Cr8Org https://t.co/TZBJdrR89I",8618,1015,2020-03-03 17:53:15+00:00,2020-03-03
338,"Thinking of Nashville and everyone in Tennessee recovering from last night’s devastating tornadoes, especially those who have lost loved ones. Thank you to the first responders—please stay safe.",3087,303,2020-03-03 14:49:08+00:00,2020-03-03
